PRICES,Hour 01,Hour 02,Hour 03,Hour 04,Hour 05,Hour 06,Hour 07,Hour 08,Hour 09,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24
01/Jan/10,13.20,13.14,11.83,9.49,8.63,7.12,4.06,1.00,8.40,9.11,10.18,13.56,18.02,15.02,12.58,10.18,9.81,18.79,22.70,30.06,27.30,23.93,33.49,31.06
02/Jan/10,23.00,17.45,19.12,12.76,10.19,11.99,15.65,23.50,28.90,37.12,41.82,44.69,47.00,41.15,39.25,34.95,37.26,46.84,56.49,56.05,45.50,39.32,43.00,41.07
03/Jan/10,39.44,31.98,30.00,27.07,19.18,17.51,17.03,21.00,28.23,35.01,40.00,44.18,47.21,41.55,36.54,33.20,26.53,44.60,56.85,57.75,49.66,39.67,43.55,39.34
04/Jan/10,37.15,33.47,28.00,21.29,16.92,28.00,36.43,59.47,59.73,62.10,62.74,62.65,62.51,59.92,56.00,49.67,54.40,71.11,78.77,64.46,50.73,43.90,46.58,43.38
05/Jan/10,37.90,38.11,29.99,28.91,27.00,29.56,40.94,55.00,55.50,57.10,57.00,58.00,57.00,56.17,56.28,53.54,56.19,67.20,62.00,55.00,49.50,45.88,42.68,41.85
06/Jan/10,48.52,39.62,41.25,37.12,32.50,39.50,51.69,56.90,56.95,49.75,52.31,68.16,66.19,61.24,59.70,54.63,51.00,66.99,75.00,56.90,43.56,40.50,56.36,58.98
07/Jan/10,40.00,38.02,34.99,33.65,32.00,32.82,39.10,52.65,59.00,62.66,61.10,62.86,63.00,70.80,66.40,55.75,60.12,77.44,70.00,59.95,54.00,48.00,46.47,43.94
08/Jan/10,47.96,49.02,37.00,33.61,32.96,33.31,54.90,66.26,75.00,78.09,61.45,59.26,57.00,61.40,49.01,48.00,49.66,63.08,55.63,47.15,41.49,34.99,36.04,54.90
09/Jan/10,30.04,28.00,46.16,27.53,25.00,22.00,30.24,33.00,37.00,42.99,46.59,46.76,47.66,45.00,43.60,40.06,45.00,55.29,51.61,48.00,48.77,39.93,43.24,43.05
10/Jan/10,66.00,63.19,56.18,18.00,0.01,0.01,1.00,0.01,20.99,30.00,44.65,46.93,46.60,44.86,39.99,35.57,39.50,47.93,54.00,49.18,45.62,43.00,43.00,38.10
11/Jan/10,59.43,45.93,36.09,31.00,30.91,30.90,37.31,57.04,70.50,71.50,71.00,70.04,68.75,84.48,81.52,61.45,72.69,89.00,80.66,63.50,49.99,43.66,66.19,62.92
12/Jan/10,63.20,67.27,61.85,55.00,53.02,60.29,75.00,102.12,143.28,195.56,179.58,158.11,93.99,75.17,66.11,66.20,65.66,83.73,101.25,72.77,64.15,42.00,61.10,54.69
13/Jan/10,44.96,46.40,45.88,35.01,34.28,37.11,53.05,66.18,63.92,61.46,62.36,63.88,66.46,65.15,63.60,57.65,58.29,67.01,72.13,71.03,67.50,43.50,51.67,47.00
14/Jan/10,44.09,45.18,41.19,33.50,32.21,40.90,51.47,65.25,65.58,66.20,66.19,66.17,65.29,63.08,62.03,57.23,61.11,69.00,87.96,69.99,66.19,55.59,55.53,50.62
15/Jan/10,47.73,47.78,42.75,32.99,32.00,39.84,48.96,65.00,65.17,64.82,66.18,66.00,62.93,62.13,57.95,50.41,53.80,63.02,67.44,66.99,60.95,50.77,53.06,53.86
16/Jan/10,42.56,40.74,37.56,34.01,31.76,29.80,29.20,27.67,36.67,43.00,45.34,46.00,43.00,39.59,37.93,34.87,34.30,44.80,53.12,39.93,34.20,37.00,47.03,47.08
17/Jan/10,41.78,40.17,30.91,17.00,14.79,12.31,11.93,14.00,21.25,32.99,40.00,40.50,38.00,34.94,30.00,27.00,27.67,38.68,41.11,43.00,43.71,42.65,45.21,42.73
18/Jan/10,32.01,31.00,26.44,19.15,19.00,26.21,40.20,61.53,60.21,59.99,59.30,59.12,57.34,54.93,50.91,48.33,52.80,62.07,68.27,54.75,47.80,43.54,47.91,42.31
19/Jan/10,39.93,38.67,33.99,30.91,29.00,36.53,49.59,57.00,59.08,58.68,58.57,58.41,57.63,53.63,52.05,49.01,50.75,60.00,65.46,58.87,50.86,43.40,47.66,43.79
20/Jan/10,38.57,37.33,31.64,29.31,28.91,32.96,43.08,58.00,56.44,56.87,58.62,53.09,51.00,52.46,54.68,49.78,49.99,54.93,63.84,47.10,46.83,43.00,44.99,41.02
21/Jan/10,37.51,36.12,33.05,28.81,27.54,34.00,41.30,53.18,55.27,52.50,53.00,53.50,50.50,52.29,50.22,48.09,49.94,56.27,63.16,47.58,44.93,42.00,45.00,40.47
22/Jan/10,37.75,37.10,32.48,30.30,29.34,31.34,40.86,54.14,55.00,56.70,54.56,55.39,52.92,50.00,48.45,44.96,45.50,51.22,51.43,44.88,41.50,42.40,43.47,40.51
23/Jan/10,41.27,39.09,35.00,30.95,28.50,29.58,29.77,35.00,39.93,43.00,46.79,48.66,52.89,46.15,43.41,41.45,41.96,45.78,53.19,52.83,46.29,41.19,43.01,42.00
24/Jan/10,42.07,41.83,40.09,33.28,26.67,22.00,20.05,27.85,31.16,36.57,42.76,46.09,48.60,42.61,37.82,34.40,34.84,42.15,50.08,49.48,45.68,42.42,43.16,42.63
25/Jan/10,37.71,34.15,31.00,27.00,27.97,33.00,43.45,53.60,57.11,61.00,62.70,62.70,59.04,60.04,55.58,50.66,51.00,60.67,58.85,50.00,49.90,44.37,42.89,39.84
26/Jan/10,41.91,40.00,36.25,31.08,30.00,37.01,44.11,56.30,60.61,62.38,63.34,63.00,62.20,60.66,58.35,54.94,55.00,66.19,70.18,61.07,50.77,46.72,46.10,45.68
27/Jan/10,49.89,46.03,43.02,35.94,33.50,34.81,46.70,60.97,66.51,79.08,72.67,65.50,66.18,62.92,59.22,51.10,47.86,52.00,52.00,44.93,38.00,33.98,44.10,45.52
28/Jan/10,43.86,44.77,43.04,35.21,34.50,43.15,56.18,65.99,63.20,63.07,61.26,61.34,56.19,55.00,54.55,51.92,51.67,53.43,76.86,51.00,47.00,41.50,47.17,47.02
29/Jan/10,50.14,46.32,35.00,32.00,31.50,35.27,60.11,66.26,67.00,67.75,68.00,69.00,67.30,65.84,65.40,51.00,50.00,55.00,58.50,55.00,48.94,42.00,59.50,58.96
30/Jan/10,46.61,46.33,30.00,28.00,27.92,29.00,29.34,33.50,36.00,43.56,47.67,50.10,48.39,44.00,41.04,42.00,44.36,49.93,57.00,50.00,46.69,41.26,43.50,42.97
31/Jan/10,55.77,55.11,32.00,28.72,26.29,23.04,16.04,18.44,25.59,32.17,37.00,42.50,43.75,38.99,34.20,31.97,34.93,48.36,55.00,50.00,45.00,41.28,43.67,51.75
01/Feb/10,36.50,34.00,30.65,29.93,27.80,31.00,69.57,74.23,63.54,65.00,65.00,69.00,65.25,64.43,62.33,55.92,56.50,71.53,109.72,91.01,50.50,43.05,56.29,56.96
02/Feb/10,39.33,40.75,31.50,29.00,28.00,30.50,53.03,65.99,71.97,72.00,49.00,65.81,60.24,60.67,58.99,53.02,52.90,53.02,75.18,66.01,56.00,35.53,48.59,45.17
03/Feb/10,39.85,42.29,30.00,27.06,24.38,30.00,47.02,58.99,57.00,57.96,59.83,61.99,60.21,60.62,54.20,50.01,47.14,54.50,80.25,59.11,49.93,45.88,45.09,42.00
04/Feb/10,39.76,41.02,33.50,29.93,30.00,36.00,44.74,56.91,57.95,59.25,58.92,59.30,56.88,56.34,54.00,51.00,49.99,58.00,70.68,59.74,51.24,43.61,44.00,39.22
05/Feb/10,36.93,34.19,32.34,29.03,28.17,32.58,38.97,50.50,50.75,52.00,52.68,53.00,52.40,49.19,45.06,41.00,40.83,47.00,57.10,53.06,46.43,39.91,42.07,41.27
06/Feb/10,40.00,37.93,34.00,29.90,27.82,28.01,26.10,31.12,36.98,42.27,44.00,46.50,47.01,44.12,39.80,38.99,39.96,43.77,56.28,53.35,43.95,40.09,42.09,40.89
07/Feb/10,40.94,39.41,35.89,30.65,27.82,26.28,23.98,27.65,29.58,35.78,41.23,43.60,44.22,40.49,34.99,32.45,31.04,38.04,50.06,51.48,47.75,44.30,44.40,40.80
08/Feb/10,37.25,36.46,37.39,30.00,29.73,33.00,54.00,63.62,64.90,69.61,69.86,66.27,66.00,61.99,56.51,53.60,53.00,63.14,101.20,70.03,61.99,45.87,51.00,45.90
09/Feb/10,39.96,39.00,35.00,30.00,29.50,36.09,46.41,58.00,62.59,63.18,64.10,64.00,60.53,57.23,56.27,53.02,54.13,60.80,78.41,70.09,54.61,46.43,46.50,44.61
10/Feb/10,40.71,44.99,38.87,31.96,30.72,37.00,44.75,59.99,63.36,66.19,66.09,66.26,64.29,62.40,57.50,53.06,51.43,58.70,73.50,69.48,56.72,47.20,48.25,46.53
11/Feb/10,52.90,49.01,52.45,42.91,39.05,49.00,61.03,65.00,63.51,66.20,64.99,66.20,63.19,59.00,66.28,60.40,53.02,56.20,91.65,74.76,61.02,49.02,53.28,55.81
12/Feb/10,53.53,55.88,51.00,30.03,30.65,53.03,63.49,74.56,75.00,120.29,80.00,74.99,58.41,70.31,66.25,58.99,64.24,54.93,91.80,79.99,48.00,42.33,61.43,57.95
13/Feb/10,52.90,39.28,35.75,33.72,32.00,32.21,30.00,34.96,40.00,49.00,50.99,51.00,49.93,47.50,42.99,42.00,41.50,48.00,59.34,54.93,46.80,41.28,45.23,45.00
14/Feb/10,52.90,50.40,51.00,41.86,37.04,30.50,29.28,30.50,30.00,34.96,44.99,50.00,49.50,42.62,37.27,35.50,34.99,44.59,56.84,59.00,52.50,49.42,58.91,55.09
15/Feb/10,52.90,51.00,47.03,35.00,32.99,35.10,49.50,63.19,62.82,71.50,74.31,79.25,66.30,66.00,74.99,60.17,59.02,62.45,108.75,75.00,58.54,46.00,64.08,60.00
16/Feb/10,56.18,59.02,59.98,53.02,33.03,34.93,46.00,58.62,56.00,61.50,62.40,75.00,69.06,65.88,64.41,58.40,46.00,58.79,98.69,59.69,51.18,43.50,58.11,52.86
17/Feb/10,41.50,38.00,46.41,36.99,34.93,37.00,44.93,60.00,60.00,64.80,64.99,75.10,71.15,68.62,69.50,62.60,63.20,57.50,84.12,75.11,57.00,45.00,54.68,48.16
18/Feb/10,38.15,37.00,34.00,29.57,29.00,34.43,42.00,54.20,57.01,59.64,58.76,59.99,57.42,56.00,51.37,47.83,46.18,49.49,58.70,54.78,46.18,39.50,41.04,38.00
19/Feb/10,34.67,33.00,31.28,27.31,25.01,30.04,38.86,48.49,51.00,54.93,53.00,56.27,54.83,48.85,45.00,41.48,40.91,43.79,54.00,47.85,42.19,34.00,35.72,34.48
20/Feb/10,33.56,30.00,28.06,26.00,25.02,24.39,22.00,26.00,29.72,36.00,39.26,42.99,40.84,38.00,34.00,34.00,33.09,35.60,48.80,49.00,41.00,37.29,40.09,39.00
21/Feb/10,35.00,32.48,30.47,28.17,23.16,24.07,13.03,7.00,24.33,32.00,37.00,39.08,38.50,34.01,29.50,29.08,27.26,33.01,47.94,49.31,44.01,38.77,39.93,34.25
22/Feb/10,30.01,29.10,26.69,21.94,15.92,25.99,33.03,43.00,47.66,49.79,49.19,49.50,47.50,44.75,40.43,36.42,35.81,39.27,54.11,49.27,41.30,34.93,33.00,29.96
23/Feb/10,30.47,26.91,22.64,19.11,18.28,26.33,35.00,44.39,46.46,47.66,48.28,50.25,47.58,46.02,43.46,39.70,38.50,40.00,52.64,49.89,39.50,35.70,35.27,33.28
24/Feb/10,32.84,31.19,28.39,22.66,21.96,29.18,33.40,40.50,44.50,46.03,46.87,48.96,47.39,46.10,44.50,39.80,38.91,40.05,56.00,56.04,43.00,37.00,36.88,34.10
25/Feb/10,29.00,27.56,25.77,17.27,18.00,24.99,32.53,43.50,44.16,45.32,46.46,47.50,46.00,43.88,42.12,39.07,37.84,37.88,52.00,52.32,42.08,36.20,35.00,32.29
26/Feb/10,28.83,24.51,21.58,15.66,15.90,23.99,31.85,41.20,44.00,45.28,46.32,47.31,44.87,42.43,39.46,36.11,35.96,35.44,46.00,43.50,38.00,32.00,33.50,30.65
27/Feb/10,27.72,26.00,24.83,16.37,11.77,12.60,15.03,21.82,30.60,34.99,38.39,37.50,38.00,34.01,30.42,30.00,29.40,31.00,43.52,48.69,40.72,33.50,32.99,31.20
28/Feb/10,22.83,19.43,14.65,8.64,8.20,8.31,7.77,7.70,9.02,18.07,25.82,26.52,31.00,26.40,20.62,13.87,10.01,16.00,32.55,38.06,33.61,30.00,30.38,26.00
01/Mar/10,21.26,0.01,0.01,0.01,0.01,0.01,33.23,36.50,42.24,45.62,42.88,46.83,46.04,44.74,41.55,36.86,34.93,35.00,50.90,57.96,48.00,39.00,35.00,33.88
02/Mar/10,34.93,34.28,30.32,25.00,25.30,33.49,40.00,48.62,54.00,54.73,52.43,51.21,49.00,44.44,40.67,38.01,38.39,39.93,54.74,56.97,48.29,41.32,40.57,36.08
03/Mar/10,31.15,30.00,28.03,26.99,27.00,31.35,39.54,48.00,47.50,48.26,47.60,47.66,46.23,42.76,39.70,37.00,37.49,40.18,54.00,55.04,47.00,39.48,38.88,35.59
04/Mar/10,34.93,33.05,29.99,27.32,26.28,30.71,37.99,38.70,48.14,47.50,45.50,45.50,44.80,41.50,40.05,37.56,36.83,39.02,53.64,58.00,45.50,39.60,38.02,38.09
05/Mar/10,35.73,34.70,32.15,28.57,29.22,34.01,42.79,53.18,56.76,57.30,56.50,54.84,48.00,44.73,40.28,38.10,37.74,37.20,44.00,44.93,39.88,36.40,35.99,37.00
06/Mar/10,34.42,30.27,28.50,24.20,23.60,24.20,25.93,29.00,32.19,36.94,40.42,41.50,40.42,36.83,34.35,31.50,33.00,35.81,47.80,53.19,43.00,38.26,39.00,37.50
07/Mar/10,37.75,42.78,29.49,28.97,27.50,27.80,25.00,24.57,27.80,32.96,36.48,40.42,39.93,34.11,30.42,28.92,29.32,33.42,47.76,55.00,53.00,47.58,49.41,40.62
08/Mar/10,34.93,30.11,29.02,27.03,27.38,30.00,41.00,62.40,63.46,60.67,60.35,61.00,56.99,54.66,51.16,48.96,44.31,43.09,65.80,66.00,52.87,45.00,44.60,39.82
09/Mar/10,38.30,36.06,33.21,31.99,32.00,36.00,47.41,61.98,68.00,64.95,61.00,64.59,58.88,56.00,52.00,46.26,44.41,47.32,66.00,70.17,55.00,47.00,44.41,43.19
10/Mar/10,42.00,36.42,39.74,33.93,33.93,33.84,47.00,66.41,72.42,70.03,68.50,65.35,66.41,69.95,55.00,49.26,47.58,51.46,65.00,69.95,59.93,47.18,55.00,80.00
11/Mar/10,39.00,37.35,34.32,32.38,32.37,33.00,43.57,61.90,69.00,66.50,63.05,64.00,63.00,82.77,85.99,83.00,64.90,66.25,67.95,70.00,62.90,46.23,66.39,53.19
12/Mar/10,39.00,38.96,33.95,33.10,32.69,37.00,43.26,53.00,57.39,57.12,53.66,54.18,50.50,47.67,71.00,45.00,43.75,45.76,52.00,51.00,45.20,37.26,41.00,72.00
13/Mar/10,49.93,56.19,53.66,29.00,28.50,29.00,24.99,27.60,34.00,40.60,42.72,43.00,41.00,36.71,33.16,30.50,30.00,34.93,45.00,49.50,38.00,33.10,32.20,46.00
14/Mar/10,45.57,50.29,44.55,37.06,25.01,28.01,31.96,15.00,27.36,38.88,41.21,38.99,36.50,33.10,27.68,24.30,20.78,29.50,42.03,51.00,50.40,43.82,42.74,35.00
15/Mar/10,30.00,29.00,26.00,22.50,23.50,27.51,38.50,45.00,53.01,53.12,54.80,53.94,50.66,52.30,47.50,43.90,40.00,40.00,44.93,54.96,45.90,36.09,36.99,39.93
16/Mar/10,36.99,32.00,30.00,29.72,28.45,30.00,45.00,58.76,66.20,64.32,59.41,61.25,58.95,55.00,51.50,44.77,41.38,44.00,56.28,71.36,55.91,43.00,40.34,40.00
17/Mar/10,34.00,32.69,30.00,29.88,29.72,29.90,39.26,52.17,57.11,55.26,54.00,52.90,48.84,47.57,43.80,40.12,40.15,40.00,45.81,57.29,50.00,42.49,40.34,37.50
18/Mar/10,34.60,31.18,29.30,27.50,28.43,29.96,39.10,47.48,49.00,50.00,48.50,49.32,47.10,43.68,41.00,38.00,37.78,37.75,42.80,51.22,44.96,36.50,34.43,31.43
19/Mar/10,29.72,28.61,27.50,23.94,22.40,27.50,36.41,46.00,45.00,45.03,46.48,45.00,43.20,40.09,38.70,36.72,37.77,37.17,43.87,50.82,44.22,38.20,38.24,35.00
20/Mar/10,30.00,28.82,26.00,23.49,20.30,21.00,21.65,24.00,30.50,34.93,36.47,36.67,36.08,33.10,29.60,26.50,25.95,30.15,38.13,47.43,40.00,34.50,37.00,36.92
21/Mar/10,31.02,28.48,24.16,19.96,15.45,16.26,14.84,13.00,25.29,31.63,35.47,36.31,40.13,34.42,31.36,28.63,27.10,29.84,40.00,53.02,48.21,43.59,43.39,38.79
22/Mar/10,35.35,31.60,27.34,22.39,22.84,30.41,37.89,49.10,49.76,50.22,50.60,51.20,50.55,47.98,44.98,40.67,39.70,39.83,47.44,63.56,53.56,46.11,42.12,38.48
23/Mar/10,31.13,29.00,26.10,25.00,24.99,30.19,39.39,47.99,50.45,50.93,49.48,49.34,48.90,47.90,43.82,39.69,39.93,39.62,44.71,54.79,47.73,39.42,35.86,33.50
24/Mar/10,28.97,26.21,22.85,19.08,18.74,24.51,29.31,36.80,42.10,43.18,43.49,43.00,41.93,40.01,36.72,34.85,33.22,32.00,41.14,51.81,43.06,34.69,33.38,31.20
25/Mar/10,28.50,25.34,21.94,16.86,18.29,25.54,32.84,40.25,41.90,42.07,42.70,42.67,40.94,39.93,36.64,35.00,34.00,34.56,40.06,49.53,41.48,36.43,33.75,30.66
26/Mar/10,26.11,23.97,20.00,12.33,17.49,25.32,30.06,38.39,42.38,42.40,44.71,44.67,44.38,40.60,37.38,35.38,32.51,33.49,39.77,49.60,42.50,35.59,35.67,30.69
27/Mar/10,30.44,27.71,23.46,20.20,18.87,24.22,27.89,30.00,31.63,36.99,37.01,36.70,39.03,35.00,34.08,32.91,31.71,32.69,38.86,49.57,40.00,36.56,35.61,30.50
28/Mar/10,34.88,27.47,20.21,14.91,14.89,14.80,15.93,21.03,25.00,28.01,30.61,33.98,30.00,26.26,22.58,19.52,21.11,24.14,29.10,41.22,38.13,39.06,32.22,30.00
29/Mar/10,29.84,23.44,17.90,15.02,16.00,23.12,38.19,51.99,52.10,54.04,52.88,52.06,51.79,48.48,46.99,41.72,39.33,37.07,40.87,44.85,46.90,40.00,39.66,33.87
30/Mar/10,27.18,22.64,21.33,14.72,15.00,23.28,32.52,40.30,43.37,45.98,45.99,46.50,47.34,44.18,42.36,38.74,37.92,38.03,40.00,45.04,45.33,38.00,36.18,32.43
31/Mar/10,29.55,27.90,21.97,19.00,17.00,26.72,35.41,41.21,42.43,43.08,43.55,43.21,43.00,41.75,40.00,37.37,36.71,34.93,38.25,41.99,46.01,40.47,37.61,34.86
01/Apr/10,30.77,30.33,29.70,23.06,24.14,27.44,38.13,49.36,52.41,55.05,55.11,55.09,52.41,53.20,49.05,40.22,38.00,37.25,42.00,45.65,49.18,45.65,43.39,41.25
02/Apr/10,38.22,44.50,30.00,25.53,26.00,30.75,40.43,54.02,59.48,61.30,56.47,53.02,47.42,44.90,43.28,39.31,37.97,35.46,37.44,38.50,44.89,42.80,40.07,34.97
03/Apr/10,36.43,35.05,32.00,28.93,25.17,28.09,29.93,31.76,37.07,41.61,42.72,43.62,45.54,39.75,36.05,32.99,31.01,28.57,28.86,36.50,37.84,37.70,39.95,35.04
04/Apr/10,41.65,39.92,35.76,24.93,16.54,17.01,20.00,19.95,26.75,35.40,36.86,37.81,40.00,32.00,29.64,21.99,20.72,25.10,35.37,41.81,45.15,45.30,47.26,42.57
05/Apr/10,36.32,35.03,31.32,25.26,20.70,24.55,26.65,24.33,31.27,36.43,39.53,41.46,41.25,35.00,29.85,23.61,22.67,25.70,32.10,36.16,46.88,47.56,47.08,39.49
06/Apr/10,35.00,33.50,29.16,25.32,26.50,34.17,43.44,56.65,68.19,70.00,68.84,61.52,57.99,53.27,49.64,42.76,41.06,38.94,42.04,44.20,52.17,47.12,44.63,42.61
07/Apr/10,36.20,32.96,28.75,25.39,26.37,33.46,49.39,61.26,59.52,60.77,58.83,58.58,56.70,53.30,53.20,47.13,46.11,44.85,47.36,48.80,54.82,49.49,46.00,42.07
08/Apr/10,37.00,34.73,31.78,28.80,28.75,34.28,43.72,54.00,56.00,58.00,58.50,60.00,56.00,54.07,49.80,46.60,43.94,41.72,45.14,45.53,52.43,48.01,43.50,40.00
09/Apr/10,39.16,36.93,33.99,30.50,29.93,33.59,42.50,50.66,53.46,54.93,53.99,53.00,50.00,46.99,43.01,39.29,38.84,38.20,41.00,41.44,45.85,43.33,42.49,39.30
10/Apr/10,37.99,36.01,33.91,28.35,26.33,31.08,32.24,35.84,38.59,43.05,44.55,44.39,45.86,39.23,35.91,31.53,30.23,30.15,32.15,35.62,36.55,41.19,42.76,37.37
11/Apr/10,33.00,28.36,27.48,22.74,21.01,21.05,17.25,19.01,27.51,32.41,34.99,36.96,38.90,33.40,29.13,24.06,16.51,18.39,28.00,30.65,38.70,41.01,44.27,37.38
12/Apr/10,34.57,31.00,27.28,21.07,20.80,30.50,43.90,57.38,59.30,64.31,62.50,62.01,57.00,56.08,51.20,44.65,41.70,40.57,45.60,48.85,53.05,49.76,48.60,44.61
13/Apr/10,37.15,35.00,33.00,27.55,27.97,35.05,42.19,56.22,65.29,72.50,70.50,70.00,59.88,54.43,51.21,46.54,42.38,41.52,43.23,45.04,50.00,46.86,44.60,40.00
14/Apr/10,37.00,34.02,32.50,31.00,32.01,39.25,43.56,53.20,57.48,62.29,60.00,60.00,53.03,53.02,48.01,43.31,44.30,43.99,44.02,44.12,49.51,47.89,44.03,38.99
